,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5182,Aareymilk Colony,19.180136292367152,72.90881206880297,Mad Over Donuts,19.19336808897767,72.96765457117594,Donut Shop
5183,Aareymilk Colony,19.180136292367152,72.90881206880297,Baile -de- Salon : Dance & Fitness Studio,19.1252371013964,72.9179781198397,Dance Studio
5184,Aareymilk Colony,19.180136292367152,72.90881206880297,Starbucks,19.208203718196312,72.97202887328301,Coffee Shop
5185,Aareymilk Colony,19.180136292367152,72.90881206880297,Sanjay Gandhi National Park,19.230931662962295,72.86366064423221,Scenic Lookout
5186,Aareymilk Colony,19.180136292367152,72.90881206880297,Café Coffee Day,19.202774196920217,72.96539500789986,Coffee Shop
5187,Aareymilk Colony,19.180136292367152,72.90881206880297,Natural Icecream Parlour,19.11523613184671,72.9071074169532,Ice Cream Shop
5188,Aareymilk Colony,19.180136292367152,72.90881206880297,Café Verve,19.19217775466951,72.97361186599915,Café
5189,Aareymilk Colony,19.180136292367152,72.90881206880297,Utsav Restaurant,19.19468819151824,72.96668295875209,Indian Restaurant
5190,Aareymilk Colony,19.180136292367152,72.90881206880297,Pop Tate's,19.20236765189692,72.96582098064954,Pub
5191,Aareymilk Colony,19.180136292367152,72.90881206880297,Shree Gokhale Upahaar Gruh,19.187973898163705,72.96968120490052,Maharashtrian Restaurant
5192,Aareymilk Colony,19.180136292367152,72.90881206880297,Coffee Shack,19.131952312852505,72.91543232296566,Café
5193,Aareymilk Colony,19.180136292367152,72.90881206880297,Korum Mall,19.20240022229581,72.96580154863483,Shopping Mall
5194,Aareymilk Colony,19.180136292367152,72.90881206880297,Gopalas,19.13101751349966,72.9267761512571,Asian Restaurant
5195,Aareymilk Colony,19.180136292367152,72.90881206880297,Benzys,19.120164868254616,72.88009965676395,Indian Restaurant
5196,Aareymilk Colony,19.180136292367152,72.90881206880297,Sigree Global Grill,19.116539227128687,72.90987969640774,Indian Restaurant
5197,Aareymilk Colony,19.180136292367152,72.90881206880297,Preeti Sandwich,19.195161708778645,72.97667283237502,Sandwich Place
5198,Aareymilk Colony,19.180136292367152,72.90881206880297,Convocation hall,19.132192861015582,72.91475876932435,Concert Hall
5199,Aareymilk Colony,19.180136292367152,72.90881206880297,Yeoor Hills,19.223778806065532,72.95146331716575,Scenic Lookout
5200,Aareymilk Colony,19.180136292367152,72.90881206880297,Mad over Donuts,19.11584677419096,72.90880473391296,Donut Shop
5201,Aareymilk Colony,19.180136292367152,72.90881206880297,Liberty Garden (लिबर्टी गार्डन),19.188200471186196,72.84090009808001,Garden
5202,Aareymilk Colony,19.180136292367152,72.90881206880297,Haiko Supermarket,19.118277382057773,72.91144836885219,Department Store
5203,Aareymilk Colony,19.180136292367152,72.90881206880297,The Raymond Shop - Factory Outlet,19.205990989227818,72.96697809826334,Men's Store
5204,Aareymilk Colony,19.180136292367152,72.90881206880297,Shoppers Stop,19.20795063873929,72.97138775204297,Clothing Store
5205,Aareymilk Colony,19.180136292367152,72.90881206880297,HyperCITY,19.208401744458463,72.9717568140259,Department Store
5206,Aareymilk Colony,19.180136292367152,72.90881206880297,Subway,19.115688259438144,72.90862161109729,Sandwich Place
5207,Aareymilk Colony,19.180136292367152,72.90881206880297,Stone Oven,19.192209002422366,72.97350216183094,Italian Restaurant
5208,Aareymilk Colony,19.180136292367152,72.90881206880297,K-3 Snacks & Sweets,19.11672440013409,72.91003850032811,Snack Place
5209,Aareymilk Colony,19.180136292367152,72.90881206880297,TIARA,19.117773567462933,72.91113075897094,Indian Restaurant
5210,Aareymilk Colony,19.180136292367152,72.90881206880297,Forest Club,19.11434821661582,72.9072775934359,Pool
5211,Aareymilk Colony,19.180136292367152,72.90881206880297,Hitchki,19.12004620215019,72.90735413556409,Bar
5212,Aareymilk Colony,19.180136292367152,72.90881206880297,The Beatle Hotel Mumbai,19.12130622230167,72.90985529034054,Bed & Breakfast
5213,Aareymilk Colony,19.180136292367152,72.90881206880297,Moksha,19.120012364966584,72.92719419244845,Indian Restaurant
5214,Aareymilk Colony,19.180136292367152,72.90881206880297,Exotica,19.232510586117545,72.94744641028399,Resort
5215,Aareymilk Colony,19.180136292367152,72.90881206880297,Mainland China,19.115696307238576,72.90868745063999,Chinese Restaurant
5216,Aareymilk Colony,19.180136292367152,72.90881206880297,Utsav Cuisine,19.118324275701735,72.90643711153825,Indian Restaurant
5217,Aareymilk Colony,19.180136292367152,72.90881206880297,Cafe Bean Garu,19.11835527689945,72.91154043321895,Restaurant
5218,Aareymilk Colony,19.180136292367152,72.90881206880297,Rodas Hotel,19.118590724610268,72.9118524805742,Lounge
5219,Aareymilk Colony,19.180136292367152,72.90881206880297,Harry's,19.11730437872497,72.90989412436032,Bar
5220,Aareymilk Colony,19.180136292367152,72.90881206880297,Madeira & Mime,19.12018466956368,72.90712780552872,Gastropub
5221,Aareymilk Colony,19.180136292367152,72.90881206880297,cafe coffee day,19.129004314047755,72.9257566808547,Café
5222,Aareymilk Colony,19.180136292367152,72.90881206880297,Red Olives Powai,19.11643316213725,72.90906571377762,Restaurant
5223,Aareymilk Colony,19.180136292367152,72.90881206880297,Raheja Estate Club House,19.228557443947146,72.86655676331029,Gym / Fitness Center
5224,Aareymilk Colony,19.180136292367152,72.90881206880297,Haagen Dazs,19.116013515217475,72.9090497863467,Ice Cream Shop
5225,Aareymilk Colony,19.180136292367152,72.90881206880297,Jugheads,19.11972530936169,72.90126429204382,Pub
5226,Aareymilk Colony,19.180136292367152,72.90881206880297,Red Olive,19.115952895474074,72.90898168289941,Indian Restaurant
5227,Aareymilk Colony,19.180136292367152,72.90881206880297,McDonald's,19.220844796427052,72.85241127506288,Fast Food Restaurant
5228,Aareymilk Colony,19.180136292367152,72.90881206880297,"Galleria,Hiranandani Gardens",19.11900226028488,72.9115517556929,Arcade
5229,Aareymilk Colony,19.180136292367152,72.90881206880297,The Four Fountains Spa,19.11420211386045,72.90912339485686,Spa
5230,Aareymilk Colony,19.180136292367152,72.90881206880297,no 101,19.116998309665014,72.9102934890972,Dhaba
5231,Aareymilk Colony,19.180136292367152,72.90881206880297,Janta Bakery,19.115209769867878,72.90681614084697,Bakery
5232,Borivali East,19.229007442724786,72.86207247076649,Mangesh Vada Pav,19.227294668433654,72.85555478822964,Food Truck
5233,Borivali East,19.229007442724786,72.86207247076649,Naturals,19.220697673055767,72.85158897603111,Ice Cream Shop
5234,Borivali East,19.229007442724786,72.86207247076649,Sanjay Gandhi National Park,19.230931662962295,72.86366064423221,Scenic Lookout
5235,Borivali East,19.229007442724786,72.86207247076649,"Kanheri Caves, Sanjay Gandhi National Park",19.222824194643426,72.87057781140294,Historic Site
5236,Borivali East,19.229007442724786,72.86207247076649,Pangat,19.240060476064812,72.8647452506546,Seafood Restaurant
5237,Borivali East,19.229007442724786,72.86207247076649,Rajendra Fast Food II,19.230868328586766,72.8524969928035,Fast Food Restaurant
5238,Borivali East,19.229007442724786,72.86207247076649,Nirvana,19.224061985426037,72.84777752729212,Indian Restaurant
5239,Borivali East,19.229007442724786,72.86207247076649,Starbucks,19.21292730822335,72.8422918067928,Coffee Shop
5240,Borivali East,19.229007442724786,72.86207247076649,Gelato Italiano,19.23010463914926,72.85351818537232,Ice Cream Shop
5241,Borivali East,19.229007442724786,72.86207247076649,Pooja Malai Gola,19.230756292969076,72.85346461201254,Ice Cream Shop
5242,Borivali East,19.229007442724786,72.86207247076649,Natural's,19.23711341552202,72.8535673129907,Ice Cream Shop
5243,Borivali East,19.229007442724786,72.86207247076649,Sona GOLD,19.234829793320714,72.86503237763533,Indie Movie Theater
5244,Borivali East,19.229007442724786,72.86207247076649,Vajira Ganpati Temple,19.228975250946004,72.8431906728631,Historic Site
5245,Borivali East,19.229007442724786,72.86207247076649,Dakshin,19.229799515390372,72.84278318867081,Restaurant
5246,Borivali East,19.229007442724786,72.86207247076649,Fizzy,19.24829552302955,72.8532963754703,Juice Bar
5247,Borivali East,19.229007442724786,72.86207247076649,Club Aquaria,19.240252878774594,72.84801565570034,Restaurant
5248,Borivali East,19.229007442724786,72.86207247076649,Aptronix - Apple Store,19.22384342435312,72.84836602310541,Electronics Store
5249,Borivali East,19.229007442724786,72.86207247076649,Rajubhai Dhoklawala,19.206948221745883,72.84218821670724,Food
5250,Borivali East,19.229007442724786,72.86207247076649,Tewari Bros.,19.239919,72.846616,Dessert Shop
5251,Borivali East,19.229007442724786,72.86207247076649,Raju's Kitchen,19.23150624564965,72.86030294884901,Chinese Restaurant
5252,Borivali East,19.229007442724786,72.86207247076649,mahavir nagar,19.21322085952808,72.84138475549993,Café
5253,Borivali East,19.229007442724786,72.86207247076649,Jimis burger,19.191952,72.83374,Burger Joint
5254,Borivali East,19.229007442724786,72.86207247076649,Subway,19.232491681622413,72.85392686333505,Sandwich Place
5255,Borivali East,19.229007442724786,72.86207247076649,Kuku's chinese,19.22862992122847,72.85475074384712,Chinese Restaurant
5256,Borivali East,19.229007442724786,72.86207247076649,Ustad's Kebabs And Chinese,19.254842155678308,72.8489668091225,BBQ Joint
5257,Borivali East,19.229007442724786,72.86207247076649,Kabab Chini,19.23255891484675,72.82746966759335,Restaurant
5258,Borivali East,19.229007442724786,72.86207247076649,La classique,19.197965506642042,72.8383202907738,Bar
5259,Borivali East,19.229007442724786,72.86207247076649,Water Kingdom,19.232114604918227,72.82143799852224,Water Park
5260,Borivali East,19.229007442724786,72.86207247076649,Goan Cart,19.196091370539428,72.83877105584176,Food Truck
5261,Borivali East,19.229007442724786,72.86207247076649,Green channel,19.232521476794183,72.82803249235113,Fast Food Restaurant
5262,Borivali East,19.229007442724786,72.86207247076649,Raju's Dosa,19.236807912286306,72.86130680081683,Food Truck
5263,Borivali East,19.229007442724786,72.86207247076649,Eskay Resort - Gymnasium,19.239968010293065,72.83860445022582,Gym
5264,Borivali East,19.229007442724786,72.86207247076649,Kandarpada,19.2594632897638,72.85292658568528,Outdoors & Recreation
5265,Borivali East,19.229007442724786,72.86207247076649,Majestic Bar and Restaurant,19.254630173307756,72.85398512471016,Indian Restaurant
5266,Borivali East,19.229007442724786,72.86207247076649,ZARA,19.184796133158763,72.83404622418225,Clothing Store
5267,Borivali East,19.229007442724786,72.86207247076649,Hotel Ravindra,19.251242475441714,72.86362992713926,Indian Restaurant
5268,Borivali East,19.229007442724786,72.86207247076649,Brunch N' Munch,19.193975560107607,72.83619293122258,Breakfast Spot
5269,Borivali East,19.229007442724786,72.86207247076649,Kanheri Caves,19.208354220734144,72.9050626129712,Scenic Lookout
5270,Borivali East,19.229007442724786,72.86207247076649,Gupta's Bhel and Pani Puri House,19.184526837442483,72.84594600021401,Snack Place
5271,Borivali East,19.229007442724786,72.86207247076649,Majestic NX,19.2442347251412,72.85080587900131,Indian Restaurant
5272,Borivali East,19.229007442724786,72.86207247076649,Water Kingdom,19.23169930148772,72.8073813944229,Water Park
5273,Borivali East,19.229007442724786,72.86207247076649,PVR Cinemas,19.174015546303206,72.86048474236073,Multiplex
5274,Borivali East,19.229007442724786,72.86207247076649,Cafe Coffee Day,19.223091783742184,72.84092894676297,Coffee Shop
5275,Borivali East,19.229007442724786,72.86207247076649,The Westin Mumbai Garden City,19.172654033012886,72.86051818993221,Hotel
5276,Borivali East,19.229007442724786,72.86207247076649,Infiniti Mall,19.184691641620525,72.83491373062134,Shopping Mall
5277,Borivali East,19.229007442724786,72.86207247076649,Heritage Kitchen,19.220649969235026,72.84924010983173,Indian Restaurant
5278,Borivali East,19.229007442724786,72.86207247076649,Forever 21,19.184731488227854,72.83458215506651,Clothing Store
5279,Borivali East,19.229007442724786,72.86207247076649,Café Gossip,19.23940744290426,72.84265030541651,Café
5280,Borivali East,19.229007442724786,72.86207247076649,Slice of Lime,19.189488567072544,72.83471101493896,Bar
5281,Borivali East,19.229007442724786,72.86207247076649,Subway,19.258144220998982,72.85303361623885,Sandwich Place
5282,Borivali East,19.229007442724786,72.86207247076649,Starbucks,19.174176529468784,72.86035031439596,Coffee Shop
5283,Borivali East,19.229007442724786,72.86207247076649,Starbucks,19.184860034555772,72.83426558149793,Coffee Shop
5284,Borivali East,19.229007442724786,72.86207247076649,Zaffran,19.18473196015639,72.8340137857385,Indian Restaurant
5285,Borivali East,19.229007442724786,72.86207247076649,British Brewing Company (BBC),19.174185539876003,72.86050380312344,Brewery
5286,Borivali East,19.229007442724786,72.86207247076649,Tight House,19.232452078584938,72.82817128208079,Pub
5287,Borivali East,19.229007442724786,72.86207247076649,MadOverDonuts,19.17390200286714,72.8601847855188,Donut Shop
5288,Borivali East,19.229007442724786,72.86207247076649,Mainland China,19.184742888078524,72.83404789814735,Chinese Restaurant
5289,Borivali East,19.229007442724786,72.86207247076649,Qutuz Irani Tea,19.179509269751975,72.83600531472965,Tea Room
5290,Borivali East,19.229007442724786,72.86207247076649,Dahisar Railway Station,19.25005677734062,72.85939693450928,Train Station
5291,Borivali East,19.229007442724786,72.86207247076649,Joeys Pizza,19.179429315681627,72.83746679187674,Pizza Place
5292,Borivali East,19.229007442724786,72.86207247076649,Mad Over Donuts,19.173075095778774,72.83568481546911,Donut Shop
5293,Borivali East,19.229007442724786,72.86207247076649,N. L. Dalmia Institute of Management Studies and Research,19.269678848501854,72.87075665130021,General College & University
5294,Borivali East,19.229007442724786,72.86207247076649,Liberty Garden (लिबर्टी गार्डन),19.188200471186196,72.84090009808001,Garden
5295,Borivali East,19.229007442724786,72.86207247076649,West Coast Restaurant,19.25766657460894,72.85187004381474,Indian Restaurant
5296,Borivali East,19.229007442724786,72.86207247076649,Essel World,19.231165155827295,72.80579566955566,Theme Park
5297,Borivali East,19.229007442724786,72.86207247076649,Essel world,19.23401171765334,72.82285169276028,Theme Park
5298,Borivali East,19.229007442724786,72.86207247076649,Star Bazaar,19.263090410064915,72.87476897612227,Convenience Store
5299,Borivali East,19.229007442724786,72.86207247076649,Jugheads,19.26364929276153,72.8743972577398,Bar
5300,Borivali East,19.229007442724786,72.86207247076649,GCC Club,19.282988047064674,72.8782589990776,Gym / Fitness Center
5301,Borivali East,19.229007442724786,72.86207247076649,Burrtos,19.27321373389746,72.86656253243721,Mexican Restaurant
5302,Borivali East,19.229007442724786,72.86207247076649,McDonald's,19.287089342254923,72.86744535145054,Fast Food Restaurant
5303,Borivali East,19.229007442724786,72.86207247076649,Vardhman Fantasy,19.28946599409168,72.86623369198303,Sculpture Garden
5304,Borivali East,19.229007442724786,72.86207247076649,Ratnagiri Malwani Food,19.287782096924975,72.86457794466173,Indian Restaurant
5305,Borivali East,19.229007442724786,72.86207247076649,Sea N Rock,19.281017127144906,72.90224578968137,Restaurant
5306,Borivali East,19.229007442724786,72.86207247076649,hotel sea n rock,19.281281635485325,72.90247267497564,Hookah Bar
5307,Borivali East,19.229007442724786,72.86207247076649,Hotel Fountain,19.280634117656106,72.90447425534643,Indian Restaurant
5308,Borivali East,19.229007442724786,72.86207247076649,Manori Jetty,19.19908548956127,72.79801894566964,Pier
5309,Charkop,19.20772265,72.8373895553008,Starbucks,19.21292730822335,72.8422918067928,Coffee Shop
5310,Charkop,19.20772265,72.8373895553008,Jimis burger,19.191952,72.83374,Burger Joint
5311,Charkop,19.20772265,72.8373895553008,Rajubhai Dhoklawala,19.206948221745883,72.84218821670724,Food
5312,Charkop,19.20772265,72.8373895553008,La classique,19.197965506642042,72.8383202907738,Bar
5313,Charkop,19.20772265,72.8373895553008,Naturals,19.220697673055767,72.85158897603111,Ice Cream Shop
5314,Charkop,19.20772265,72.8373895553008,Goan Cart,19.196091370539428,72.83877105584176,Food Truck
5315,Charkop,19.20772265,72.8373895553008,ZARA,19.184796133158763,72.83404622418225,Clothing Store
5316,Charkop,19.20772265,72.8373895553008,Brunch N' Munch,19.193975560107607,72.83619293122258,Breakfast Spot
5317,Charkop,19.20772265,72.8373895553008,mahavir nagar,19.21322085952808,72.84138475549993,Café
5318,Charkop,19.20772265,72.8373895553008,Infiniti Mall,19.184691641620525,72.83491373062134,Shopping Mall
